rClutchPaddle,pBrakeF,vCar,gLong,frequency,xRideHeightR,t_eng_oil,trq_eng,gLat,nmot,lvl_water,timestamp,aLongGPSFIARx,xRideHeightFL,xRideHeightFR,aSteerWheel,m_fuel,acqType,rThrottlePedal,SOC,lvl_eng_oil,t_eng_water_in,aLatGPSFIARx,t_eng_water_out,t_gbx,gear
0.3,0.2333876100182533,270.0303077697753,2.180774575471877,5,44.55587329864503,124.49,649.2600112915042,-7.007464456558228,7146.410000000001,0.8499999999999999,1686140407805000,0.20771636128425597,38.24024648666383,47.94403991699218,-5.5950000762939425,89.12499999999994,cable,100.0,60.1300018310547,6.455000281333925,86.18599999999998,47.953424377441394,88.99999999999994,112.99999999999999,6.000000000000002
0.1,0.3356653735786676,271.44284591674796,2.1391642600297938,5,44.17172322273254,125.0,645.790008544922,-7.012810289859771,7186.11,0.8499999999999999,1686140408005000,0.20774008765816693,39.6684069633484,48.27218933105469,-5.215000104904175,88.74999999999994,cable,100.0,60.010000228881815,6.550000190734864,86.19999999999999,47.95352485656737,88.99999999999994,112.99999999999999,6.000000000000002
0.20000000000000004,0.44073766220361,272.6692718505861,2.329956346750258,5,46.605585575103746,125.0,641.8800155639652,-6.535970783233643,7228.28,0.8499999999999999,1686140408205000,0.20777514144778253,39.57457065582276,47.471202087402325,-4.800000095367432,88.62749999999997,cable,100.0,59.970000457763696,6.550000190734864,86.19999999999999,47.953657722473146,88.99999999999994,112.99999999999999,6.000000000000002
0.25000000000000006,0.4636114348471164,274.2322036743164,2.199156486988066,5,42.36424856185913,125.0,644.442510986328,-6.527436196804047,7255.5700000000015,0.8499999999999999,1686140408405000,0.2078141519427299,38.26784982681272,43.28337068557738,-4.260000073909758,88.62249999999995,cable,100.0,59.900001525878935,6.550000190734864,86.19999999999999,47.95379314422605,88.99999999999994,112.99999999999999,6.000000000000002
0.2,0.5058307105302812,275.39390716552737,2.2852520436048507,5,45.3042356491089,125.0,644.3550125122072,-5.39809567928314,7292.050000000001,0.8499999999999999,1686140408605000,0.2078566493093968,40.13899402618408,44.48912448883059,-3.8600000739097595,88.99999999999994,cable,100.0,59.82999992370604,6.550000190734864,86.19999999999999,47.95392599105834,88.99999999999994,112.99999999999999,6.000000000000002
0.25,0.5928489264845849,276.88611297607423,2.186932876706124,5,44.65796594619751,125.0,644.310011291504,-6.038811004161833,7327.41,0.8499999999999999,1686140408805000,0.20790274724364283,41.48550977706909,47.010478115081774,-4.3550001144409185,88.99999999999994,cable,100.0,59.710000610351535,6.560000181198122,86.19999999999999,47.95406135559081,88.99999999999994,112.99999999999999,6.000000000000002
0.25,0.5995618253946307,278.21644592285134,1.865621796250344,5,43.88903179168704,125.0,642.9200103759765,-6.642011451721193,7355.670000000002,0.8499999999999999,1686140409005000,0.20796490132808693,40.544836616516086,46.95371932983398,-5.440000057220457,88.87749999999997,cable,100.0,59.67000122070309,6.7500000000000036,86.19999999999999,47.9542282295227,88.99999999999994,112.99999999999999,6.000000000000002
0.25,0.65639990337193,279.3442764282226,2.12422170639038,5,45.91024312973023,125.0,641.7075134277344,-8.750040757656096,7392.889999999999,0.8499999999999999,1686140409205000,0.20801918692886828,38.053476524353044,46.9537648200989,-7.275000143051145,88.49999999999997,cable,100.0,59.60000228881833,6.7500000000000036,86.19999999999999,47.9543638038635,88.99999999999994,112.99999999999999,6.000000000000002
0.25,0.9856668476760387,280.56275177001953,1.8274507135152818,5,45.116109943389894,125.0,641.5325119018553,-11.868802213668825,7426.110000000001,0.8499999999999999,1686140409405000,0.20806213177740562,38.57319493293763,49.78771200180053,-10.30000014305115,88.49999999999997,cable,100.0,59.530000686645515,6.7500000000000036,86.19999999999999,47.95446386337281,88.99999999999994,112.99999999999999,6.000000000000002
0.05000000000000002,1.211150861084461,281.47118682861327,1.7772750496864322,5,45.798747062683084,125.0,644.4825088500977,-15.89103643894195,7456.620000000003,0.8499999999999999,1686140409605000,0.20814186103641974,37.616322135925316,51.761921501159684,-13.345000267028816,89.11750000000004,cable,100.0,59.41000137329101,6.7500000000000036,86.19999999999999,47.95462882995605,88.99999999999994,112.99999999999999,6.000000000000002
